customer_id,age,gender,region,tenure_months,credit_score,annual_income,num_products,products_held,has_current_account,has_savings_account,has_credit_card,has_mortgage,avg_transaction_value,transaction_frequency,complaints_last_year,days_since_last_login,app_usage_hours,churned,churn_reason
CUST10159,58,Female,South East,233,518,32810.69083320868,4,"Credit Card,Mortgage,Savings Account,Current Account",1,1,1,1,116.47519611056518,11,0,11.66277573556859,8.419266747334644,0,N/A
CUST10160,53,Female,South West,49,728,15000.0,5,"Investment,Business Account,Current Account,Credit Card,Savings Account",1,1,1,0,118.62366296027302,19,0,15.481324329329626,2.5812426843115976,0,N/A
CUST10161,47,Male,West Midlands,49,676,77381.625364431,1,Credit Card,0,0,1,0,174.7093600264035,14,0,30.98190482259577,10.852792948804304,0,N/A
CUST10162,75,Female,East Midlands,131,728,42416.62355827781,3,"Business Account,Mortgage,Investment",0,0,0,1,49.31044277886638,20,0,5.100493360534806,5.587444852669927,0,N/A
CUST10163,19,Male,North West,23,641,47652.47192645048,3,"Credit Card,Savings Account,Current Account",1,1,1,0,479.08723288905003,10,0,7.936321270750408,6.130302483415511,0,N/A
CUST10164,21,Male,Northern Ireland,216,723,54620.774677757014,2,"Credit Card,Business Account",0,0,1,0,107.54403961489504,13,0,44.05552855690101,0.9739269473384832,0,N/A
CUST10165,46,Male,West Midlands,146,724,48775.05252027317,3,"Insurance,Mortgage,Current Account",1,0,0,1,192.8781760707389,10,2,14.417916560179455,8.514885780049518,0,N/A
CUST10166,66,Female,London,207,474,16919.376000808923,2,"Personal Loan,Mortgage",0,0,0,1,144.69460999847712,20,0,25.169024668376625,2.508497405335908,0,N/A
CUST10167,80,Male,Northern Ireland,12,761,47794.11636375333,3,"Investment,Insurance,Personal Loan",0,0,0,0,75.97030048271085,13,0,55.81792735851448,4.57827042417155,0,N/A
CUST10168,71,Male,London,64,529,43771.86921657357,3,"Insurance,Current Account,Investment",1,0,0,0,432.9879966908439,6,0,31.055441817560023,2.6771706761022314,0,N/A
CUST10169,73,Female,East of England,66,694,61111.45915702911,1,Personal Loan,0,0,0,0,88.63695116227454,21,0,21.671126336260514,5.023128158654082,0,N/A
CUST10170,62,Female,West Midlands,155,674,40002.07420644349,2,"Mortgage,Personal Loan",0,0,0,1,75.21888834452683,15,0,14.167759011420682,2.4314292918221585,0,N/A
CUST10171,59,Female,London,11,632,16742.25179065968,2,"Personal Loan,Current Account",1,0,0,0,22.009724454387552,15,0,5.926736635124684,2.844323988891226,0,N/A
CUST10172,43,Female,London,192,646,23760.63937661215,2,"Savings Account,Personal Loan",0,1,0,0,306.9269026649945,18,0,12.394201891424888,5.145392346496478,0,N/A
CUST10173,74,Female,South East,226,596,21036.457074283564,3,"Investment,Mortgage,Insurance",0,0,0,1,142.6116053225445,22,0,32.0681387452814,1.632337393665824,0,N/A
CUST10174,35,Male,West Midlands,187,742,36897.19401121872,4,"Insurance,Credit Card,Personal Loan,Business Account",0,0,1,0,129.20314647467634,15,0,24.088828331658974,10.18776839469073,0,N/A
CUST10175,70,Male,London,237,595,55086.88559821117,4,"Savings Account,Credit Card,Personal Loan,Business Account",0,1,1,0,131.6495940610248,10,1,30.14698503777458,5.774585949300352,0,N/A
CUST10176,39,Female,West Midlands,170,518,26796.478975525726,2,"Personal Loan,Current Account",1,0,0,0,33.257380781743294,28,0,53.814025647693164,5.026382685139199,0,N/A
CUST10177,19,Female,North West,30,632,49200.2351371832,3,"Investment,Current Account,Personal Loan",1,0,0,0,441.1381061633109,9,0,19.914034597919056,3.320899653746083,0,N/A
CUST10178,26,Female,London,227,494,31233.649999746835,1,Credit Card,0,0,1,0,77.54578151494998,7,0,6.458903201949461,5.323197519893985,0,N/A
CUST10179,49,Female,East of England,168,630,49835.54808330293,2,"Insurance,Credit Card",0,0,1,0,87.65445519714683,14,0,72.13795391693863,11.531196693929282,0,N/A
CUST10180,36,Male,South East,38,666,128895.60377882714,2,"Savings Account,Insurance",0,1,0,0,102.16367162455414,15,0,101.32228930835943,6.632440459890941,0,N/A
CUST10181,45,Male,South East,40,714,33016.02890778806,1,Insurance,0,0,0,0,46.10775741457286,18,0,9.239559464205078,5.205825805297084,0,N/A
CUST10182,84,Male,London,27,630,76066.39107701971,4,"Insurance,Business Account,Current Account,Mortgage",1,0,0,1,225.1896741503713,11,0,23.49189284300964,1.7567492265237863,0,N/A
CUST10183,38,Male,Yorkshire,214,672,85505.31839317834,2,"Personal Loan,Insurance",0,0,0,0,16.219050392815856,17,0,14.77418176126609,3.949053573947591,0,N/A
CUST10184,40,Female,North West,138,731,25393.32416650299,1,Investment,0,0,0,0,105.83604723377879,21,0,28.854483729981208,2.4224168857136323,0,N/A
CUST10185,80,Female,London,220,459,23619.017543199967,1,Insurance,0,0,0,0,137.96275932746488,6,0,32.34398247556755,3.266998355768961,0,N/A
CUST10186,25,Male,London,90,643,23725.715351930052,3,"Investment,Insurance,Mortgage",0,0,0,1,86.20775079327692,13,0,4.337965591646811,6.2131304300985315,0,N/A
CUST10187,43,Female,South East,134,768,78259.16208979365,2,"Mortgage,Savings Account",0,1,0,1,67.416579734113,15,0,11.759751687966057,2.1588705817291824,0,N/A
CUST10188,41,Female,South East,107,621,24541.558859092318,3,"Investment,Insurance,Credit Card",0,0,1,0,273.88135361597506,19,0,50.55672391914537,9.851335330714402,0,N/A
CUST10189,48,Male,South East,15,562,20797.91556905908,4,"Mortgage,Personal Loan,Investment,Business Account",0,0,0,1,120.19430783062643,17,0,4.880132926141357,2.4255791023984035,0,N/A
CUST10190,62,Female,London,184,610,31796.52072989518,3,"Investment,Personal Loan,Current Account",1,0,0,0,2.3477384611605543,19,0,9.867110408799736,4.2331581683907515,0,N/A
CUST10191,80,Male,East Midlands,133,754,48619.12016273497,4,"Personal Loan,Mortgage,Savings Account,Credit Card",0,1,1,1,305.98352163227486,11,0,15.262270623085563,2.8155714954412847,0,N/A
CUST10192,64,Female,Scotland,25,668,21428.021188803432,3,"Insurance,Credit Card,Investment",0,0,1,0,199.63202192473707,16,0,19.448663259091052,7.637999555753769,0,N/A
CUST10193,62,Male,South East,126,634,35849.66162950963,4,"Business Account,Insurance,Savings Account,Personal Loan",0,1,0,0,69.29684816185818,15,1,13.43827166873361,8.531957340773191,0,N/A
CUST10194,29,Male,London,63,536,23645.45923702758,1,Business Account,0,0,0,0,139.23702486860026,13,0,17.566565723792547,2.7427081973874383,0,N/A
CUST10195,69,Male,South West,64,589,45613.18496078704,2,"Mortgage,Insurance",0,0,0,1,62.05164388811566,15,0,9.23567454860401,1.1579072825216934,0,N/A
CUST10196,39,Male,South East,73,503,28262.72073016608,3,"Savings Account,Mortgage,Personal Loan",0,1,0,1,181.9778256903736,19,0,23.250420884024713,8.162001923548344,0,N/A
CUST10197,36,Male,South East,163,850,38491.076942371714,5,"Insurance,Current Account,Savings Account,Mortgage,Business Account",1,1,0,1,92.73991886361843,17,1,40.66300626820313,11.111151766656047,0,N/A
CUST10198,29,Male,East of England,92,554,25887.16152488203,3,"Credit Card,Savings Account,Current Account",1,1,1,0,190.79982183895495,8,1,5.108391662372165,3.0144802958694994,0,N/A
CUST10199,27,Female,London,77,569,51790.63211025022,1,Current Account,1,0,0,0,154.53609782082006,9,0,11.702342639884378,1.7224197644554973,0,N/A
CUST10200,37,Female,Yorkshire,179,850,34076.76286407086,4,"Credit Card,Business Account,Personal Loan,Current Account",1,0,1,0,290.3087409714683,10,0,2.883507217295123,2.9549592732796053,0,N/A
CUST10201,39,Male,East Midlands,164,840,41044.40001534371,4,"Business Account,Credit Card,Insurance,Personal Loan",0,0,1,0,197.59568423749033,28,0,55.61612675615363,8.599708707544774,0,N/A
CUST10202,29,Male,West Midlands,142,562,30061.364369711013,1,Credit Card,0,0,1,0,64.89694058172337,6,0,10.87350207333354,5.16378808170813,0,N/A
CUST10203,52,Female,South West,153,493,77011.49028738924,2,"Investment,Credit Card",0,0,1,0,99.56152430151633,18,0,46.38661981396738,2.4709771175038573,0,N/A
CUST10204,83,Female,West Midlands,29,683,22720.825634734574,2,"Investment,Savings Account",0,1,0,0,378.88513072661283,20,0,5.520507726600046,6.871815969765349,0,N/A
CUST10205,60,Male,London,42,644,22222.225369275504,3,"Mortgage,Insurance,Investment",0,0,0,1,59.24557367375867,10,0,25.30974688316776,4.448026003308061,0,N/A
CUST10206,59,Male,Wales,72,580,64940.65574400786,4,"Current Account,Investment,Business Account,Credit Card",1,0,1,0,377.92362322673813,11,0,37.23255447557461,4.920907154586762,0,N/A
CUST10207,40,Male,South West,57,635,70979.13823467407,1,Credit Card,0,0,1,0,52.205978454788216,20,0,42.61044622017622,4.161080133286143,0,N/A
CUST10208,27,Male,South West,50,609,52322.46480281468,2,"Mortgage,Investment",0,0,0,1,106.40883491644759,18,0,43.100920737486746,4.420002217409546,0,N/A
CUST10209,60,Female,Scotland,146,572,29139.54911143967,2,"Business Account,Current Account",1,0,0,0,429.77763103884223,16,0,22.890079984897703,1.1032573201078284,0,N/A
CUST10210,18,Male,Northern Ireland,90,693,15000.0,3,"Credit Card,Investment,Current Account",1,0,1,0,143.96917631456637,8,0,14.591444290619028,5.885929102429959,0,N/A
CUST10211,55,Male,North West,187,512,31745.257149950412,2,"Business Account,Savings Account",0,1,0,0,64.58266364883355,23,0,16.69352498257757,4.1869828140504906,0,N/A
CUST10212,26,Male,Yorkshire,197,581,57385.52482705777,4,"Business Account,Insurance,Personal Loan,Investment",0,0,0,0,10.50411945459528,15,0,12.143095422915184,7.047913655701259,0,N/A
CUST10213,64,Female,London,45,819,93774.13468922203,4,"Insurance,Investment,Credit Card,Personal Loan",0,0,1,0,185.79052221730612,12,1,21.00017592797474,4.392838491476948,0,N/A
CUST10214,67,Male,London,154,486,38553.421554620334,2,"Investment,Business Account",0,0,0,0,245.5912754452539,20,0,0.4859572296171013,0.3959219134514594,0,N/A
CUST10215,43,Female,East Midlands,176,510,27362.6905494222,1,Business Account,0,0,0,0,179.46249071348973,11,0,22.85170693627225,2.666740404918536,0,N/A
CUST10216,62,Male,South East,51,590,62252.30674137017,3,"Mortgage,Insurance,Credit Card",0,0,1,1,374.8419334216522,10,0,19.663209868152986,0.6885592364977611,0,N/A
CUST10217,62,Male,London,214,545,33119.614875528256,3,"Business Account,Mortgage,Savings Account",0,1,0,1,34.214283867244646,22,0,9.58903899918798,1.6950899937100523,0,N/A
CUST10218,64,Male,South East,50,487,45110.69379897267,3,"Personal Loan,Investment,Business Account",0,0,0,0,311.2590088425655,17,0,48.59918598955228,5.261208172483224,0,N/A
CUST10219,58,Female,South East,38,656,30331.6506944553,4,"Business Account,Insurance,Savings Account,Mortgage",0,1,0,1,114.36325713555634,18,0,48.37810528861765,1.2228115876960912,0,N/A
CUST10220,33,Female,Yorkshire,211,682,40015.652610028344,3,"Business Account,Current Account,Insurance",1,0,0,0,77.37960765027658,12,0,9.395081898349927,2.101648081596001,0,N/A
CUST10221,47,Female,South West,88,773,15990.807765546513,2,"Personal Loan,Savings Account",0,1,0,0,89.12474493260765,15,1,17.62937260979334,7.249043219338475,0,N/A
CUST10222,78,Male,East of England,191,468,21390.340160579646,4,"Personal Loan,Mortgage,Investment,Business Account",0,0,0,1,126.49359774190216,23,0,18.753236785960922,2.5651107729958205,0,N/A
CUST10223,67,Male,London,237,642,46294.32431870804,3,"Savings Account,Business Account,Investment",0,1,0,0,61.55873558490213,10,0,12.39481695232684,10.421784152667557,0,N/A
CUST10224,32,Female,East of England,183,499,20363.73216234994,1,Credit Card,0,0,1,0,51.560675652924154,17,0,58.12934072195439,4.054698291428073,0,N/A
CUST10225,41,Male,East of England,126,665,29685.244012246967,2,"Investment,Insurance",0,0,0,0,62.33480995508379,8,1,28.712760713197884,1.5965277599561911,0,N/A
CUST10226,26,Female,South West,200,776,76368.97697297846,3,"Mortgage,Insurance,Savings Account",0,1,0,1,218.7511968092226,12,0,40.21177576516078,2.937796718609431,0,N/A
CUST10227,76,Female,North West,133,703,55256.11280470831,2,"Savings Account,Credit Card",0,1,1,0,176.6251588485875,15,0,23.935438480642212,7.983093916973004,0,N/A
CUST10228,32,Female,London,79,745,43085.961795417876,2,"Investment,Mortgage",0,0,0,1,130.9136172053942,17,0,16.838194384601998,5.392199459286014,0,N/A
CUST10229,48,Male,North West,14,589,15000.0,3,"Business Account,Credit Card,Current Account",1,0,1,0,133.80824898668703,13,1,10.859049980151806,8.77761922156598,0,N/A
CUST10230,56,Male,South West,231,761,15000.0,3,"Credit Card,Investment,Business Account",0,0,1,0,205.16152639975104,24,0,25.749203505624394,22.12866438802734,0,N/A
CUST10231,44,Male,West Midlands,28,639,28943.581755937605,4,"Investment,Business Account,Personal Loan,Current Account",1,0,0,0,69.23963589859353,16,0,1.644731015655251,0.4951011076015083,0,N/A
CUST10232,24,Female,London,193,678,27409.747787580847,2,"Investment,Credit Card",0,0,1,0,201.03722051916958,14,1,21.42583426483881,2.624766359380301,0,N/A
CUST10233,79,Male,East of England,212,442,34785.82146605987,2,"Current Account,Mortgage",1,0,0,1,48.08108406939915,7,0,1.4195301758396879,1.5989916534948838,0,N/A
CUST10234,54,Male,North West,21,631,20928.04203649241,3,"Personal Loan,Investment,Credit Card",0,0,1,0,96.34167575513388,20,1,7.686650827980435,3.4362587336711155,0,N/A
CUST10235,36,Female,London,81,697,60439.9772421561,3,"Investment,Personal Loan,Insurance",0,0,0,0,62.905000423852485,14,0,12.403777447540952,5.359553974265648,0,N/A
CUST10236,53,Male,South East,185,690,27593.07384402304,2,"Credit Card,Business Account",0,0,1,0,120.70344097833957,14,0,19.967014793265363,4.783877693149437,0,N/A
CUST10237,60,Male,South East,14,509,70269.42761193034,2,"Credit Card,Mortgage",0,0,1,1,287.2091392232343,14,0,62.0483097775122,5.516475965735332,0,N/A
CUST10238,81,Male,Yorkshire,130,779,20877.380759989708,1,Investment,0,0,0,0,45.38686288585465,16,0,22.770722251075618,9.073495511017434,0,N/A
CUST10239,79,Female,South East,17,837,81595.89559073785,3,"Business Account,Current Account,Credit Card",1,0,1,0,95.18169098880567,14,0,47.188566747568856,0.8946185843732936,0,N/A
CUST10240,26,Male,North West,220,845,34051.60102295649,2,"Insurance,Business Account",0,0,0,0,265.9731742045663,16,0,9.484907616023545,5.666988041323409,0,N/A
CUST10241,69,Female,South West,46,593,37329.057021947796,3,"Investment,Insurance,Savings Account",0,1,0,0,92.52558197782402,15,0,26.143143753940716,4.033813500080689,0,N/A
CUST10242,50,Female,North West,63,641,47770.32041324972,3,"Business Account,Savings Account,Personal Loan",0,1,0,0,130.8767602131238,16,0,18.199067087105046,8.04396682907361,0,N/A
CUST10243,40,Male,London,130,840,35021.89927514045,4,"Current Account,Credit Card,Personal Loan,Insurance",1,0,1,0,66.21018789142293,11,0,37.82873353996634,2.5216636144646998,0,N/A
CUST10244,65,Male,West Midlands,143,410,47544.22509044701,3,"Current Account,Business Account,Insurance",1,0,0,0,210.67394168986738,14,0,12.774152108726405,5.6370625717459895,0,N/A
CUST10245,29,Male,London,34,738,48535.43461691631,3,"Investment,Savings Account,Credit Card",0,1,1,0,185.3489249987406,10,0,74.01076413056926,2.0123457506860696,0,N/A
CUST10246,29,Female,South West,139,708,17923.22864164704,4,"Mortgage,Current Account,Business Account,Credit Card",1,0,1,1,133.93679715810973,8,1,8.943223819950054,3.423014887363187,0,N/A
CUST10247,78,Male,South East,119,736,36850.54694036174,3,"Insurance,Savings Account,Credit Card",0,1,1,0,100.61432189090995,16,0,18.212558217723227,3.3264391192715377,0,N/A
CUST10248,69,Male,Northern Ireland,25,812,29114.644791846687,3,"Insurance,Mortgage,Credit Card",0,0,1,1,301.46481422646707,13,1,11.953686647224409,8.302594467902335,0,N/A
CUST10249,47,Male,London,180,682,41783.89136848909,3,"Personal Loan,Investment,Credit Card",0,0,1,0,251.45120477235156,13,0,6.163370876634473,3.6353467270613526,0,N/A
CUST10250,43,Female,London,29,563,39985.817881560026,3,"Personal Loan,Investment,Current Account",1,0,0,0,271.83060685008877,9,0,19.020481418686984,1.6660526108279976,0,N/A
CUST10251,30,Female,East of England,77,670,29789.967508780017,2,"Business Account,Current Account",1,0,0,0,64.44004750089957,16,1,14.118230918066685,0.8189893758907862,0,N/A
CUST10252,33,Male,Northern Ireland,104,617,27081.564137742214,1,Current Account,1,0,0,0,248.10908659306563,16,0,53.889814472790874,1.8670880875177873,0,N/A
CUST10253,75,Male,Scotland,68,679,67330.99484062481,3,"Insurance,Savings Account,Business Account",0,1,0,0,49.34006463597458,11,0,15.1874036834767,1.7358259496651667,0,N/A
CUST10254,42,Male,London,101,541,59394.76325151046,3,"Savings Account,Investment,Insurance",0,1,0,0,167.16981573761012,15,0,3.8622738125339966,1.9998664143992797,0,N/A
CUST10255,56,Female,London,91,724,58623.78656228477,2,"Current Account,Investment",1,0,0,0,146.19783886820733,12,0,23.603845273247575,3.3217255054298263,0,N/A
CUST10256,72,Female,East Midlands,80,659,43943.27190272696,3,"Current Account,Savings Account,Investment",1,1,0,0,157.66897640079316,14,0,40.84929099347683,2.151534559725245,0,N/A
CUST10257,48,Male,London,84,646,27662.091286432445,3,"Current Account,Personal Loan,Savings Account",1,1,0,0,238.59979275777752,15,0,17.397623066281483,3.6926743442892036,0,N/A
CUST10258,51,Female,London,224,800,29924.70842419192,3,"Credit Card,Savings Account,Business Account",0,1,1,0,111.23548355363717,12,0,31.491964544197458,9.805733885307124,0,N/A
CUST10259,79,Male,South West,166,715,33524.841776869616,3,"Savings Account,Personal Loan,Business Account",0,1,0,0,239.3698873275469,9,1,65.14404586328018,8.1608794910759,0,N/A
CUST10260,74,Male,North West,193,661,38379.07463770286,1,Business Account,0,0,0,0,73.63542437200407,15,0,3.451553260056361,3.672242363799288,1,Financial Difficulties
CUST10261,83,Female,West Midlands,118,693,48770.97975344708,3,"Insurance,Savings Account,Personal Loan",0,1,0,0,139.77154024388722,12,0,111.72773336994099,3.9249510186126573,0,N/A
CUST10262,29,Male,East of England,203,635,16622.007456654166,3,"Savings Account,Investment,Business Account",0,1,0,0,42.04704882549286,15,1,28.44884808772879,4.2485651975588485,0,N/A
CUST10263,35,Female,London,220,495,55740.91140233147,2,"Personal Loan,Current Account",1,0,0,0,162.62610885360093,20,0,20.246106742608784,3.054004707456401,0,N/A
CUST10264,47,Female,Wales,153,704,42000.992535966405,3,"Current Account,Mortgage,Personal Loan",1,0,0,1,14.238995418149903,16,1,36.5108519852034,1.6891143110651692,0,N/A
CUST10265,34,Male,West Midlands,223,591,24598.816974870428,3,"Investment,Credit Card,Insurance",0,0,1,0,145.72892038809772,12,1,38.13400797468346,5.573646860621361,0,N/A
CUST10266,65,Male,South East,66,632,41270.97817128238,2,"Credit Card,Current Account",1,0,1,0,83.48629787318698,15,0,47.232223479188264,1.4686120319103115,0,N/A
